體大思精,tʰ ɐ i ˧ ˥   t aː i ˨   s iː ˥   t s ɪ ŋ ˥
體察,tʰ ɐ i ˧ ˥   t sʰ aː t ˧
體己,tʰ ɐ i ˧ ˥   k e i ˧ ˥
體弱,tʰ ɐ i ˧ ˥   j œː k ˨
體恤,tʰ ɐ i ˧ ˥   s ɵ t ˥
體態,tʰ ɐ i ˧ ˥   tʰ aː i ˧
體操,tʰ ɐ i ˧ ˥   t sʰ o u ˥
體會,tʰ ɐ i ˧ ˥   w uː i ˨
體格,tʰ ɐ i ˧ ˥   k aː k ˧
體格檢查,tʰ ɐ i ˧ ˥   k aː k ˧   k iː m ˧ ˥   t sʰ aː ˨ ˩
體檢,tʰ ɐ i ˧ ˥   k iː m ˧ ˥
體液,tʰ ɐ i ˧ ˥   j ɪ k ˨
體溫,tʰ ɐ i ˧ ˥   w ɐ n ˥
體溫計,tʰ ɐ i ˧ ˥   w ɐ n ˥   k ɐ i ˧
體無完膚,tʰ ɐ i ˧ ˥   m o u ˨ ˩   j yː n ˨ ˩   f uː ˥
體熱,tʰ ɐ i ˧ ˥   j iː t ˨
體現,tʰ ɐ i ˧ ˥   j iː n ˨
體用,tʰ ɐ i ˧ ˥   j ʊ ŋ ˨
體積,tʰ ɐ i ˧ ˥   t s ɪ k ˥
體系,tʰ ɐ i ˧ ˥   h ɐ i ˨
體系化,tʰ ɐ i ˧ ˥   h ɐ i ˨   f aː ˧
體細胞,tʰ ɐ i ˧ ˥   s ɐ i ˧   p aː u ˥
體統,tʰ ɐ i ˧ ˥   tʰ ʊ ŋ ˧ ˥
體罰,tʰ ɐ i ˧ ˥   f ɐ t ˨
體育,tʰ ɐ i ˧ ˥   j ʊ k ˨
體育場,tʰ ɐ i ˧ ˥   j ʊ k ˨   t sʰ œː ŋ ˨ ˩
體育界,tʰ ɐ i ˧ ˥   j ʊ k ˨   k aː i ˧
體育精神,tʰ ɐ i ˧ ˥   j ʊ k ˨   t s ɪ ŋ ˥   s ɐ n ˨ ˩
體育衫,tʰ ɐ i ˧ ˥   j ʊ k ˨   s aː m ˥
體育館,tʰ ɐ i ˧ ˥   j ʊ k ˨   k uː n ˧ ˥
體能,"tʰ ɐ i ˧ ˥   n ɐ ŋ ˨ ˩, tʰ ɐ i ˧ ˥   l ɐ ŋ ˨ ˩"
體腔,tʰ ɐ i ˧ ˥   h ɔː ŋ ˥
體臭,tʰ ɐ i ˧ ˥   t sʰ ɐ u ˧
體諒,tʰ ɐ i ˧ ˥   l œː ŋ ˨
體貼,tʰ ɐ i ˧ ˥   tʰ iː p ˧
體貼入微,tʰ ɐ i ˧ ˥   tʰ iː p ˧   j ɐ p ˨   m e i ˨ ˩
體質,tʰ ɐ i ˧ ˥   t s ɐ t ˥
體重,tʰ ɐ i ˧ ˥   t sʰ ʊ ŋ ˩ ˧
體重計,tʰ ɐ i ˧ ˥   t sʰ ʊ ŋ ˩ ˧   k ɐ i ˧
體面,tʰ ɐ i ˧ ˥   m iː n ˨
體驗,tʰ ɐ i ˧ ˥   j iː m ˨
體高,tʰ ɐ i ˧ ˥   k o u ˥
體魄,tʰ ɐ i ˧ ˥   pʰ aː k ˧
髕,p ɐ n ˧
髖,f uː n ˥
髖骨,f uː n ˥   k w ɐ t ˥
高,k o u ˥
䟴高,"ŋ ɐ n ˧   k o u ˥, ɐ n ˧   k o u ˥"
高不可攀,k o u ˥   p ɐ t ˥   h ɔː ˧ ˥   pʰ aː n ˥
高不成低不就,k o u ˥   p ɐ t ˥   s ɪ ŋ ˨ ˩   t ɐ i ˥   p ɐ t ˥   t s ɐ u ˨
高中,t s ʊ ŋ ˥   h ɔː k ˨
高中學校,k o u ˥   t s ʊ ŋ ˥   h ɔː k ˨   h aː u ˨
高中書院,k o u ˥   t s ʊ ŋ ˥   s yː ˥   j yː n ˨
高中生,k o u ˥   t s ʊ ŋ ˥   s aː ŋ ˥
高亢,k o u ˥   kʰ ɔː ŋ ˧
高人一等,k o u ˥   j ɐ n ˨ ˩   j ɐ t ˥   t ɐ ŋ ˧ ˥
高人工,k o u ˥   j ɐ n ˨ ˩   k ʊ ŋ ˥
高佬,k o u ˥   l o u ˧ ˥
高利貸,k o u ˥   l e i ˨   tʰ aː i ˧
高原,k o u ˥   j yː n ˨ ˩
高壓,"k o u ˥   aː t ˧, k o u ˥   ŋ aː t ˧"
高大威猛,k o u ˥   t aː i ˨   w ɐ i ˥   m aː ŋ ˩ ˧
高尚,k o u ˥   s œː ŋ ˨
高層,k o u ˥   t sʰ ɐ ŋ ˨ ˩
高山,k o u ˥   s aː n ˥
高峰,k o u ˥   f ʊ ŋ ˥
高峰會,k o u ˥   f ʊ ŋ ˥   w uː i ˨
高峰期,k o u ˥   f ʊ ŋ ˥   w uː i ˨
高度,k o u ˥   t o u ˨
高度自治,k o u ˥   t o u ˨   t s iː ˨   t s iː ˨
高度評價,k o u ˥   t o u ˨   pʰ ɪ ŋ ˨ ˩   k aː ˧
高手,k o u ˥   s ɐ u ˧ ˥
高才生,k o u ˥   t sʰ ɔː i ˨ ˩   s aː ŋ ˥
高攀,k o u ˥   pʰ aː n ˥
高效,k o u ˥   h aː u ˨
高朋滿座,k o u ˥   pʰ ɐ ŋ ˨ ˩   m uː n ˩ ˧   t s ɔː ˨
高梁,k o u ˥   l œː ŋ ˨ ˩
高梁米,k o u ˥   l œː ŋ ˨ ˩   m ɐ i ˩ ˧
高梁酒,k o u ˥   l œː ŋ ˨ ˩   t s ɐ u ˧ ˥
高樓,k o u ˥   l ɐ u ˨ ˩
高樓大廈,k o u ˥   l ɐ u ˨ ˩   t aː i ˨   h aː ˨
高深莫測,k o u ˥   s ɐ m ˥   m ɔː k ˨   t sʰ ɐ k ˥
高清,k o u ˥   t sʰ ɪ ŋ ˥
高溫,k o u ˥   w ɐ n ˥
高漲,k o u ˥   t s œː ŋ ˧ ˥
高潮,k o u ˥   t sʰ iː u ˨ ˩
高熱,k o u ˥   j iː t ˨
高燒,k o u ˥   s iː u ˥
高爾夫,k o u ˥   j iː ˩ ˧   f uː ˥
高爾夫球,k o u ˥   j iː ˩ ˧   f uː ˥   kʰ ɐ u ˨ ˩
高爾夫球場,k o u ˥   j iː ˩ ˧   f uː ˥   kʰ ɐ u ˨ ˩   t sʰ œː ŋ ˨ ˩
高瘦,k o u ˥   s ɐ u ˧
高瞻遠矚,k o u ˥   t s iː m ˥   j yː n ˩ ˧   t s ʊ k ˥
高科技,k o u ˥   f ɔː ˥   k e i ˨
高空,k o u ˥   h ʊ ŋ ˥
高竇,k o u ˥   t ɐ u ˧
高竇貓,k o u ˥   t ɐ u ˧   m aː u ˥
高等,k o u ˥   t ɐ ŋ ˧ ˥
高等法院,k o u ˥   t ɐ ŋ ˧ ˥   f aː t ˧   j yː n ˨
高粱,k o u ˥   l œː ŋ ˨ ˩
高級,k o u ˥   kʰ ɐ p ˥
䟴高腳,"ŋ ɐ n ˧   k o u ˥   k œː k ˧, ɐ n ˧   k o u ˥   k œː k ˧"
高興,k o u ˥   h ɪ ŋ ˧
高舉,k o u ˥   k ɵ y ˧ ˥
高血壓,"k o u ˥   h yː t ˧   aː t ˧, k o u ˥   h yː t ˧   ŋ aː t ˧"
高調,k o u ˥   t iː u ˨
高貴,k o u ˥   k w ɐ i ˧
高踭鞋,k o u ˥   t s aː ŋ ˥   h aː i ˨ ˩
高速公路,k o u ˥   t sʰ ʊ k ˥   k ʊ ŋ ˥   l o u ˨
高速煲,k o u ˥   t sʰ ʊ k ˥   p o u ˥
高達,k o u ˥   t aː t ˨
𩓥高頭,"ŋ ɔː k ˨   k o u ˥   tʰ ɐ u ˧ ˥, ɔː k ˨   k o u ˥   tʰ ɐ u ˧ ˥"
高頻,k o u ˥   pʰ ɐ n ˨ ˩
高高大大,k o u ˥   k o u ˥   t aː i ˨   t aː i ˨
高高竇竇,k o u ˥   k o u ˥   t ɐ u ˧   t ɐ u ˧
高麗參,k o u ˥   l ɐ i ˨   s ɐ m ˥
高麗蔘,k o u ˥   l ɐ i ˨   s ɐ m ˥
高齡,k o u ˥   l ɪ ŋ ˨ ˩
髟,p iː u ˥
髡,kʰ w ɐ n ˥
髣,f ɔː ŋ ˧ ˥
髦,m o u ˨ ˩
髧,"t aː m ˨, t ɐ m ˧, j iː m ˨ ˩"
髫,tʰ iː u ˨ ˩
髬,pʰ e i ˥
髭,t s iː ˥
髮,f aː t ˧
髮型,f aː t ˧   j ɪ ŋ ˨ ˩
髮型屋,"f aː t ˧   j ɪ ŋ ˨ ˩   ŋ ʊ k ˥, f aː t ˧   j ɪ ŋ ˨ ˩   ʊ k ˥"
髮型師,f aː t ˧   j ɪ ŋ ˨ ˩   s iː ˥
髮夾,f aː t ˧   k aː p ˧
髮夾,f aː t ˧   k aː p ˧ ˥
髮尾,f aː t ˧   m e i ˩ ˧
髮帶,f aː t ˧   t aː i ˧
髮廊,f aː t ˧   l ɔː ŋ ˨ ˩
髮根,f aː t ˧   k ɐ n ˥
髮油,f aː t ˧   j ɐ u ˨ ˩
髮絲,f aː t ˧   s iː ˥
髮網,f aː t ˧   m ɔː ŋ ˩ ˧
髮腳,f aː t ˧   k œː k ˧
髮菜,f aː t ˧   t sʰ ɔː i ˧
髮蠟,f aː t ˧   l aː p ˨
髮針,f aː t ˧   t s ɐ m ˥
髮髻,f aː t ˧   k ɐ i ˧
髯,j iː m ˨ ˩
髲,p e i ˨
髳,"m aː u ˨ ˩, m ɐ u ˨ ˩"
髴,f ɐ t ˥
髹,j ɐ u ˥
髹,j ɐ u ˨ ˩
髹灰水,j ɐ u ˨ ˩   f uː i ˥   s ɵ y ˧ ˥
髺,kʰ uː t ˧
髻,k ɐ i ˧
髼,pʰ ʊ ŋ ˨ ˩
髽,t s aː ˥
髾,s aː u ˥
鬀,tʰ ɐ i ˧
鬁,l e i ˥
鬃,t s ʊ ŋ ˥
鬃毛,t s ʊ ŋ ˥   m o u ˨ ˩
鬄,tʰ ɐ i ˧
鬅,"l ɐ ŋ ˨, pʰ ɐ ŋ ˨ ˩"
鬆,s ʊ ŋ ˥
鬆人,s ʊ ŋ ˥   j ɐ n ˨ ˩
鬆動,s ʊ ŋ ˥   t ʊ ŋ ˨
鬆化,s ʊ ŋ ˥   f aː ˧
鬆匹匹,s ʊ ŋ ˥   pʰ ɐ t ˨   pʰ ɐ t ˨
…鬆啲,s ʊ ŋ ˥   t iː ˥
鬆土,s ʊ ŋ ˥   tʰ o u ˧ ˥
鬆弛,s ʊ ŋ ˥   t sʰ iː ˨ ˩
鬆懈,s ʊ ŋ ˥   h aː i ˨
鬆手,s ʊ ŋ ˥   s ɐ u ˧ ˥
鬆毛鬆翼,s ʊ ŋ ˥   m o u ˨ ˩   s ʊ ŋ ˥   j ɪ k ˨
鬆綁,s ʊ ŋ ˥   p ɔː ŋ ˧ ˥
鬆緊,s ʊ ŋ ˥   k ɐ n ˧ ˥
鬆緊帶,s ʊ ŋ ˥   k ɐ n ˧ ˥   t aː i ˧
鬆緩,s ʊ ŋ ˥   w uː n ˨
鬆脆,s ʊ ŋ ˥   t sʰ ɵ y ˧
鬆脆餅,s ʊ ŋ ˥   t sʰ ɵ y ˧   p ɛː ŋ ˧ ˥
鬆脫,s ʊ ŋ ˥   tʰ yː t ˧
鬆身,s ʊ ŋ ˥   s ɐ n ˥
鬆軟,s ʊ ŋ ˥   j yː n ˩ ˧
鬆開,s ʊ ŋ ˥   h ɔː i ˥
鬆餅,s ʊ ŋ ˥   p ɛː ŋ ˧ ˥
鬆骨,s ʊ ŋ ˥   k w ɐ t ˥
鬆鬆垮垮,s ʊ ŋ ˥   s ʊ ŋ ˥   kʰ w aː ˥   kʰ w aː ˥
鬈,kʰ yː n ˨ ˩
鬈曲,kʰ yː n ˨ ˩   kʰ ʊ k ˥
鬈毛,kʰ yː n ˨ ˩   m o u ˨ ˩
鬈髮,kʰ yː n ˨ ˩   f aː t ˧
鬋,t s iː n ˥
鬌,"t ɔː ˧ ˥, t ɔː ˨"
鬍,w uː ˨ ˩
鬍鬚,w uː ˨ ˩   s o u ˥
鬍鬚佬,w uː ˨ ˩   s o u ˥   l o u ˧ ˥
鬍鬚公,w uː ˨ ˩   s o u ˥   k ʊ ŋ ˥
鬍鬚刨,w uː ˨ ˩   s o u ˥   pʰ aː u ˧ ˥
鬍鬚勒特,w uː ˨ ˩   s o u ˥   l ɐ k ˨   t ɐ k ˨
鬍鬚簕特,w uː ˨ ˩   s o u ˥   l ɐ k ˨   t ɐ k ˨
鬎,l aː t ˨
鬎鬁,l aː t ˧   l e i ˥
鬎鬁頭,l aː t ˧   l e i ˥   tʰ ɐ u ˨ ˩
鬐,kʰ e i ˨ ˩
鬑,l iː m ˨ ˩
鬒,t s ɐ n ˧ ˥
鬖,s aː m ˥
鬘,m aː n ˨ ˩
鬙,t s ɐ ŋ ˥
鬚,s o u ˥
鬚刨,s o u ˥   pʰ aː u ˧ ˥
鬚髮皓然,s o u ˥   f aː t ˧   h o u ˨   j iː n ˨ ˩
鬟,w aː n ˨ ˩
鬠,"kʰ uː t ˧, t s ɐ ŋ ˧"
鬢,p ɐ n ˧
鬢角,p ɐ n ˧   k ɔː k ˧
鬢邊,p ɐ n ˧   p iː n ˥
鬢霜,p ɐ n ˧   s œː ŋ ˥
鬢髮,p ɐ n ˧   f aː t ˧
鬢髮皆白,p ɐ n ˧   f aː t ˧   k aː i ˥   p aː k ˨
鬢髮皓然,p ɐ n ˧   f aː t ˧   h o u ˨   j iː n ˨ ˩
鬣,l iː p ˨
鬣狗,l iː p ˨   k ɐ u ˧ ˥
鬣蜥,l iː p ˨   s ɪ k ˥
鬤,j œː ŋ ˨ ˩
鬥,t ɐ u ˧
鬥𢴈,t ɐ u ˧   t aː t ˧
鬥一張枱,t ɐ u ˧   j ɐ t ˥   t s œː ŋ ˥   tʰ ɔː i ˧ ˥
鬥一張檯,t ɐ u ˧   j ɐ t ˥   t s œː ŋ ˥   tʰ ɔː i ˧ ˥
鬥個木桶,t ɐ u ˧   k ɔː ˧   m ʊ k ˨   tʰ ʊ ŋ ˧ ˥
鬥到七彩,t ɐ u ˧   t o u ˧   t sʰ ɐ t ˥   t sʰ ɔː i ˧ ˥
鬥叻,t ɐ u ˧   l ɛː k ˥
鬥唔埋,t ɐ u ˧   m ̩ ˨ ˩   m aː i ˨ ˩
鬥士,t ɐ u ˧   s iː ˨
鬥大力,t ɐ u ˧   t aː i ˨   l ɪ k ˨
鬥大膽,t ɐ u ˧   t aː i ˨   t aː m ˧ ˥
鬥志,t ɐ u ˧   t s iː ˧
鬥志昂揚,"t ɐ u ˧   t s iː ˧   ŋ ɔː ŋ ˨ ˩   j œː ŋ ˨ ˩, t ɐ u ˧   t s iː ˧   ɔː ŋ ˨ ˩   j œː ŋ ˨ ˩"
鬥快,t ɐ u ˧   f aː i ˧
鬥批改,t ɐ u ˧   pʰ ɐ i ˥   k ɔː i ˧ ˥
鬥撐,t ɐ u ˧   t sʰ aː ŋ ˥
鬥撻,t ɐ u ˧   t aː t ˧
鬥智,t ɐ u ˧   t s iː ˧
鬥智鬥力,t ɐ u ˧   t s iː ˧   t ɐ u ˧   l ɪ k ˨
鬥木,t ɐ u ˧   m ʊ k ˨
鬥木佬,t ɐ u ˧   m ʊ k ˨   l o u ˧ ˥
鬥木師傅,t ɐ u ˧   m ʊ k ˨   s iː ˥   f uː ˧ ˥
鬥棋,t ɐ u ˧   kʰ e i ˧ ˥
鬥毆,t ɐ u ˧   ɐ u ˧ ˥
鬥氣,t ɐ u ˧   h e i ˧
鬥爭,t ɐ u ˧   t s ɐ ŋ ˥
鬥爭性,t ɐ u ˧   t s ɐ ŋ ˥   s ɪ ŋ ˧
鬥爭意志,t ɐ u ˧   t s ɐ ŋ ˥   j iː ˧   t s iː ˧
鬥牛,"t ɐ u ˧   ŋ ɐ u ˨ ˩, t ɐ u ˧   ɐ u ˨ ˩"
鬥牛場,"t ɐ u ˧   ŋ ɐ u ˨ ˩   t sʰ œː ŋ ˨ ˩, t ɐ u ˧   ɐ u ˨ ˩   t sʰ œː ŋ ˨ ˩"
鬥牛士,"t ɐ u ˧   ŋ ɐ u ˨ ˩   s iː ˨, t ɐ u ˧   ɐ u ˨ ˩   s iː ˨"
鬥私批修,t ɐ u ˧   s iː ˥   pʰ ɐ i ˥   s ɐ u ˥
鬥笪,t ɐ u ˧   t aː t ˧
鬥細佬哥,t ɐ u ˧   s ɐ i ˧   l o u ˧ ˥   k ɔː ˥
鬥蟀,t ɐ u ˧   t s ɵ t ˥
鬥蟋蟀,t ɐ u ˧   s ɪ k ˥   s ɵ t ˥
鬥負氣,t ɐ u ˧   f uː ˧   h e i ˧
鬥走,t ɐ u ˧   t s ɐ u ˧ ˥
鬥車,t ɐ u ˧   t sʰ ɛː ˥
鬥醒,t ɐ u ˧   s ɪ ŋ ˧ ˥
鬥雞,t ɐ u ˧   k ɐ i ˥
鬥雞場,t ɐ u ˧   k ɐ i ˥   t sʰ œː ŋ ˨ ˩
鬥雞眼,"t ɐ u ˧   k ɐ i ˥   ŋ aː n ˩ ˧, t ɐ u ˧   k ɐ i ˥   aː n ˩ ˧"
鬥靚,t ɐ u ˧   l ɛː ŋ ˧
鬥駁,t ɐ u ˧   p ɔː k ˧
鬥龍船,t ɐ u ˧   l ʊ ŋ ˨ ˩   s yː n ˨ ˩
鬦,t ɐ u ˧
鬧,n aː u ˨
鬧,"n aː u ˨, l aː u ˨"
鬧中取靜,"n aː u ˨   t s ʊ ŋ ˥   t sʰ ɵ y ˧ ˥   t s ɪ ŋ ˨, l aː u ˨   t s ʊ ŋ ˥   t sʰ ɵ y ˧ ˥   t s ɪ ŋ ˨"
鬧事,"n aː u ˨   s iː ˨, l aː u ˨   s iː ˨"
鬧交,"n aː u ˨   k aː u ˥, l aː u ˨   k aː u ˥"
鬧人,"n aː u ˨   j ɐ n ˨ ˩, l aː u ˨   j ɐ n ˨ ˩"
鬧到七彩,"n aː u ˨   t o u ˧   t sʰ ɐ t ˥   t sʰ ɔː i ˧ ˥, l aː u ˨   t o u ˧   t sʰ ɐ t ˥   t sʰ ɔː i ˧ ˥"
鬧劇,"n aː u ˨   kʰ ɛː k ˨, l aː u ˨   kʰ ɛː k ˨"
鬧區,"n aː u ˨   kʰ ɵ y ˥, l aː u ˨   kʰ ɵ y ˥"
鬧場,"n aː u ˨   t sʰ œː ŋ ˨ ˩, l aː u ˨   t sʰ œː ŋ ˨ ˩"
鬧大,"n aː u ˨   t aː i ˨, l aː u ˨   t aː i ˨"
鬧市,"n aː u ˨   s iː ˩ ˧, l aː u ˨   s iː ˩ ˧"
鬧彆扭,"n aː u ˨   p iː t ˧   n ɐ u ˧ ˥, l aː u ˨   p iː t ˧   l ɐ u ˧ ˥"
鬧意氣,"n aː u ˨   j iː ˧   h e i ˧, l aː u ˨   j iː ˧   h e i ˧"
鬧意見,"n aː u ˨   j iː ˧   k iː n ˧, l aː u ˨   j iː ˧   k iː n ˧"
鬧房,"n aː u ˨   f ɔː ŋ ˨ ˩, l aː u ˨   f ɔː ŋ ˨ ˩"
鬧洞房,"n aː u ˨   t ʊ ŋ ˨   f ɔː ŋ ˨ ˩, l aː u ˨   t ʊ ŋ ˨   f ɔː ŋ ˨ ˩"
鬧熱,"n aː u ˨   j iː t ˨, l aː u ˨   j iː t ˨"
鬧爆,"n aː u ˨   p aː u ˧, l aː u ˨   p aː u ˧"
鬧翻,"n aː u ˨   f aː n ˥, l aː u ˨   f aː n ˥"
鬧翻天,"n aː u ˨   f aː n ˥   tʰ iː n ˥, l aː u ˨   f aː n ˥   tʰ iː n ˥"
鬧脾氣,"n aː u ˨   pʰ e i ˨ ˩   h e i ˧, l aː u ˨   pʰ e i ˨ ˩   h e i ˧"
鬧鍾,"n aː u ˨   t s ʊ ŋ ˥, l aː u ˨   t s ʊ ŋ ˥"
鬧鐘,"n aː u ˨   t s ʊ ŋ ˥, l aː u ˨   t s ʊ ŋ ˥"
鬧革命,"n aː u ˨   k aː k ˧   m ɪ ŋ ˨, l aː u ˨   k aː k ˧   m ɪ ŋ ˨"
鬧鬼,"n aː u ˨   k w ɐ i ˧ ˥, l aː u ˨   k w ɐ i ˧ ˥"
鬨,h ʊ ŋ ˨
鬩,j ɪ k ˥
鬩神星,j ɪ k ˥   s ɐ n ˨ ˩   s ɪ ŋ ˥
鬪,t ɐ u ˧
鬫,h aː m ˧ ˥
鬭,t ɐ u ˧
鬮,k ɐ u ˥
鬯,t sʰ œː ŋ ˧
鬱,w ɐ t ˥
鬱悒,w ɐ t ˥   j ɐ p ˥
鬱悶,w ɐ t ˥   m uː n ˨
鬱抑,w ɐ t ˥   j ɪ k ˥
鬱積,w ɐ t ˥   t s ɪ k ˥
鬱結,w ɐ t ˥   k iː t ˧
鬱金香,w ɐ t ˥   k ɐ m ˥   h œː ŋ ˥
鬱鬱,w ɐ t ˥   w ɐ t ˥
鬱鬱寡歡,w ɐ t ˥   w ɐ t ˥   k w aː ˧ ˥   f uː n ˥
鬲,"k aː k ˧, l ɪ k ˨"
鬳,j iː n ˨
鬵,"t sʰ ɐ m ˨ ˩, t sʰ iː m ˨ ˩"
鬷,t s ʊ ŋ ˥
鬺,s œː ŋ ˥
鬻,j ʊ k ˨
鬼,k w ɐ i ˧ ˥
𢷮鬼,t ɵ y ˧ ˥   k w ɐ i ˧ ˥
㨃鬼,t ɵ y ˧ ˥   k w ɐ i ˧ ˥
㜺鬼,t s aː n ˧ ˥   k w ɐ i ˧ ˥
鬼上身,k w ɐ i ˧ ˥   s œː ŋ ˩ ˧   s ɐ n ˥
鬼五馬六,k w ɐ i ˧ ˥   ŋ ˩ ˧   m aː ˩ ˧   l ʊ k ˨
鬼仔,k w ɐ i ˧ ˥   t s ɐ i ˧ ˥
鬼佬,k w ɐ i ˧ ˥   l o u ˧ ˥
鬼使神差,k w ɐ i ˧ ˥   s iː ˧ ˥   s ɐ n ˨ ˩   t sʰ aː i ˥
鬼古,k w ɐ i ˧ ˥   k uː ˧ ˥
鬼叫你…,"k w ɐ i ˧ ˥   k iː u ˧   n e i ˩ ˧, k w ɐ i ˧ ˥   k iː u ˧   l e i ˩ ˧"
鬼咁…,k w ɐ i ˧ ˥   k ɐ m ˧
鬼唔知咩,k w ɐ i ˧ ˥   m ̩ ˨ ˩   t s iː ˥   m ɛː ˥
鬼妹,k w ɐ i ˧ ˥   m uː i ˥
鬼婆,k w ɐ i ˧ ˥   pʰ ɔː ˧ ˥
鬼屋,"k w ɐ i ˧ ˥   ŋ ʊ k ˥, k w ɐ i ˧ ˥   ʊ k ˥"
鬼影都冇隻,k w ɐ i ˧ ˥   j ɪ ŋ ˧ ˥   t o u ˥   m o u ˩ ˧   t s ɛː k ˧
鬼才,k w ɐ i ˧ ˥   t sʰ ɔː i ˨ ˩
鬼打鬼,k w ɐ i ˧ ˥   t aː ˧ ˥   k w ɐ i ˧ ˥
鬼揞眼,"k w ɐ i ˧ ˥   ŋ ɐ m ˧ ˥   ŋ aː n ˩ ˧, k w ɐ i ˧ ˥   ɐ m ˧ ˥   aː n ˩ ˧"
鬼故,k w ɐ i ˧ ˥   k uː ˧ ˥
鬼故事,k w ɐ i ˧ ˥   k uː ˧   s iː ˨
鬼斧神工,k w ɐ i ˧ ˥   f uː ˧ ˥   s ɐ n ˨ ˩   k ʊ ŋ ˥
鬼死,k w ɐ i ˧ ˥   s e i ˧ ˥
鬼死咁…,k w ɐ i ˧ ˥   s e i ˧ ˥   k ɐ m ˧
鬼殺咁嘈,k w ɐ i ˧ ˥   s aː t ˧   k ɐ m ˧   t sʰ o u ˨ ˩
鬼混,k w ɐ i ˧ ˥   w ɐ n ˨
鬼火,k w ɐ i ˧ ˥   f ɔː ˧ ˥
鬼火咁靚,k w ɐ i ˧ ˥   f ɔː ˧ ˥   k ɐ m ˧   l ɛː ŋ ˧
鬼知,k w ɐ i ˧ ˥   t s iː ˥
鬼神,k w ɐ i ˧ ˥   s ɐ n ˨ ˩
鬼祟,k w ɐ i ˧ ˥   s ɵ y ˨
鬼聲鬼氣,k w ɐ i ˧ ˥   s ɛː ŋ ˥   k w ɐ i ˧ ˥   h e i ˧
鬼胎,k w ɐ i ˧ ˥   tʰ ɔː i ˥
鬼蜮,k w ɐ i ˧ ˥   w ɪ k ˨
鬼話連篇,k w ɐ i ˧ ˥   w aː ˧ ˥   l iː n ˨ ˩   pʰ iː n ˥
鬼迷心竅,k w ɐ i ˧ ˥   m ɐ i ˨ ˩   s ɐ m ˥   h iː u ˧
鬼銷,k w ɐ i ˧ ˥   s iː u ˥
鬼門關,k w ɐ i ˧ ˥   m uː n ˨ ˩   k w aː n ˥
鬼頭,k w ɐ i ˧ ˥   tʰ ɐ u ˨ ˩
鬼頭鬼腦,"k w ɐ i ˧ ˥   tʰ ɐ u ˨ ˩   k w ɐ i ˧ ˥   n o u ˩ ˧, k w ɐ i ˧ ˥   tʰ ɐ u ˨ ˩   k w ɐ i ˧ ˥   l o u ˩ ˧"
鬼食泥,"k w ɐ i ˧ ˥   s ɪ k ˨   n ɐ i ˨ ˩, k w ɐ i ˧ ˥   s ɪ k ˨   l ɐ i ˨ ˩"
鬼馬,k w ɐ i ˧ ˥   m aː ˩ ˧
鬼鬼哋,k w ɐ i ˧ ˥   k w ɐ i ˧ ˥   t e i ˧
鬼鬼祟祟,k w ɐ i ˧ ˥   k w ɐ i ˧ ˥   s ɵ y ˨   s ɵ y ˨
鬼鬼鼠鼠,k w ɐ i ˧ ˥   k w ɐ i ˧ ˥   s yː ˧ ˥   s yː ˧ ˥
鬼魂,k w ɐ i ˧ ˥   w ɐ n ˨ ˩
鬼魅,k w ɐ i ˧ ˥   m e i ˨
鬼魔,k w ɐ i ˧ ˥   m ɔː ˥
鬼黠,k w ɐ i ˧ ˥   kʰ iː t ˧
鬼鼠,k w ɐ i ˧ ˥   s yː ˧ ˥
鬾,k e i ˨
鬿,kʰ e i ˨ ˩
魁,f uː i ˥
魁偉,f uː i ˥   w ɐ i ˩ ˧
魁星,f uː i ˥   s ɪ ŋ ˥
魁梧,f uː i ˥   ŋ ˨ ˩
魁首,f uː i ˥   s ɐ u ˧ ˥
魂,w ɐ n ˨ ˩
魂不守舍,w ɐ n ˨ ˩   p ɐ t ˥   s ɐ u ˧ ˥   s ɛː ˧
魂不附體,w ɐ n ˨ ˩   p ɐ t ˥   f uː ˨   tʰ ɐ i ˧ ˥
魂精,w ɐ n ˨ ˩   t s ɛː ŋ ˥
魂飛天外,"w ɐ n ˨ ˩   f e i ˥   tʰ iː n ˥   ŋ ɔː i ˨, w ɐ n ˨ ˩   f e i ˥   tʰ iː n ˥   ɔː i ˨"
魂飛魄散,w ɐ n ˨ ˩   f e i ˥   pʰ aː k ˧   s aː n ˧
魂魄,w ɐ n ˨ ˩   pʰ aː k ˧
魃,p aː t ˨
魄,"p ɔː k ˧, pʰ aː k ˧, tʰ ɔː k ˧"
魄力,pʰ aː k ˧   l ɪ k ˨
魅,"m e i ˨, m uː i ˨"
魅力,m e i ˨   l ɪ k ˨
魅惑,m e i ˨   w aː k ˨
魆,"f ɐ t ˥, j yː t ˨"
魈,s iː u ˥
魊,w ɪ k ˨
魋,tʰ ɵ y ˨ ˩
魌,"h e i ˥, kʰ e i ˥"
魍,m ɔː ŋ ˩ ˧
魍魎,m ɔː ŋ ˩ ˧   l œː ŋ ˩ ˧
魎,l œː ŋ ˩ ˧
魏,ŋ ɐ i ˨
魏晉南北朝,"ŋ ɐ i ˨   t s ɵ n ˧   n aː m ˨ ˩   p ɐ k ˥   t sʰ iː u ˨ ˩, ɐ i ˨   t s ɵ n ˧   l aː m ˨ ˩   p ɐ k ˥   t sʰ iː u ˨ ˩"
魑,t sʰ iː ˥
